172.106, 129.561, 8.333, 21.968 False
171.829, 129.561, 8.333, 22.001 False
171.551, 129.562, 8.333, 22.034 False
171.273, 129.562, 8.333, 22.067 False
170.995, 129.563, 8.333, 22.100 False
170.717, 129.563, 8.333, 22.133 False
170.440, 129.564, 8.330, 22.166 False
170.163, 129.564, 8.310, 22.199 False
169.887, 129.565, 8.281, 22.232 False
169.612, 129.565, 8.228, 22.265 False
169.340, 129.565, 8.143, 22.298 False
169.072, 129.566, 8.033, 22.331 False
168.809, 129.566, 7.903, 22.364 False
168.550, 129.566, 7.759, 22.397 False
168.296, 129.566, 7.604, 22.430 False
168.048, 129.566, 7.439, 22.463 False
167.805, 129.566, 7.273, 22.496 False
167.567, 129.566, 7.108, 22.529 False
167.335, 129.566, 6.951, 22.562 False
167.108, 129.566, 6.803, 22.595 False
166.885, 129.566, 6.668, 22.628 False
166.666, 129.566, 6.542, 22.661 False
166.451, 129.566, 6.428, 22.694 False
166.240, 129.566, 6.318, 22.727 False
166.031, 129.565, 6.220, 22.760 False
165.826, 129.565, 6.124, 22.793 False
165.624, 129.565, 6.036, 22.826 False
165.425, 129.565, 5.946, 22.859 False
165.229, 129.564, 5.861, 22.892 False
165.035, 129.564, 5.777, 22.925 False
164.844, 129.564, 5.703, 22.958 False
164.656, 129.563, 5.637, 22.991 False
164.469, 129.563, 5.587, 23.024 False
164.283, 129.563, 5.551, 23.057 False
164.098, 129.562, 5.520, 23.090 False
163.914, 129.562, 5.494, 23.123 False
163.731, 129.562, 5.469, 23.156 False
163.548, 129.561, 5.453, 23.189 False
163.366, 129.561, 5.442, 23.222 False
163.185, 129.561, 5.440, 23.255 False
163.003, 129.560, 5.443, 23.288 False
162.820, 129.560, 5.454, 23.321 False
162.638, 129.559, 5.468, 23.354 False
162.454, 129.559, 5.485, 23.387 False
162.271, 129.558, 5.502, 23.420 False
162.086, 129.558, 5.517, 23.453 False
161.902, 129.558, 5.530, 23.486 False
161.717, 129.557, 5.537, 23.519 False
161.532, 129.557, 5.543, 23.552 False
161.347, 129.556, 5.543, 23.585 False
161.162, 129.556, 5.541, 23.618 False
160.978, 129.555, 5.534, 23.651 False
160.793, 129.555, 5.525, 23.684 False
160.610, 129.554, 5.511, 23.717 False
160.426, 129.554, 5.497, 23.750 False
160.243, 129.553, 5.478, 23.783 False
160.061, 129.553, 5.461, 23.816 False
159.880, 129.552, 5.439, 23.849 False
159.699, 129.552, 5.418, 23.882 False
159.519, 129.551, 5.393, 23.915 False
159.340, 129.550, 5.369, 23.948 False
159.162, 129.550, 5.340, 23.981 False
158.985, 129.549, 5.315, 24.014 False
158.808, 129.549, 5.295, 24.047 False
158.632, 129.548, 5.282, 24.080 False
158.456, 129.548, 5.279, 24.113 False
158.280, 129.547, 5.282, 24.146 False
158.103, 129.546, 5.295, 24.179 False
157.926, 129.545, 5.311, 24.212 False
157.748, 129.544, 5.336, 24.245 False
157.569, 129.543, 5.364, 24.278 False
157.389, 129.543, 5.399, 24.311 False
157.208, 129.542, 5.434, 24.344 False
157.026, 129.541, 5.472, 24.377 False
156.842, 129.540, 5.508, 24.410 False
156.657, 129.540, 5.541, 24.443 False
156.472, 129.539, 5.568, 24.476 False
156.285, 129.538, 5.591, 24.509 False
156.098, 129.537, 5.609, 24.542 False
155.911, 129.537, 5.620, 24.575 False
155.724, 129.536, 5.629, 24.608 False
155.536, 129.535, 5.629, 24.641 False
155.349, 129.534, 5.628, 24.674 False
155.161, 129.533, 5.619, 24.707 False
154.974, 129.533, 5.610, 24.740 False
154.788, 129.532, 5.595, 24.773 False
154.602, 129.531, 5.582, 24.806 False
154.416, 129.530, 5.564, 24.839 False
154.232, 129.530, 5.546, 24.872 False
154.047, 129.529, 5.523, 24.905 False
153.864, 129.528, 5.501, 24.938 False
153.681, 129.527, 5.477, 24.971 False
153.499, 129.527, 5.458, 25.004 False
153.318, 129.526, 5.443, 25.037 False
153.137, 129.525, 5.433, 25.070 False
152.956, 129.524, 5.433, 25.103 False
152.774, 129.524, 5.436, 25.136 False
152.593, 129.523, 5.449, 25.169 False
152.411, 129.522, 5.465, 25.202 False
152.227, 129.521, 5.489, 25.235 False
152.044, 129.521, 5.516, 25.268 False
151.859, 129.520, 5.549, 25.301 False
151.672, 129.519, 5.584, 25.334 False
151.485, 129.518, 5.621, 25.367 False
151.297, 129.518, 5.655, 25.400 False
151.107, 129.517, 5.685, 25.433 False
150.917, 129.516, 5.710, 25.466 False
150.726, 129.515, 5.729, 25.499 False
150.534, 129.515, 5.744, 25.532 False
150.343, 129.514, 5.753, 25.565 False
150.151, 129.513, 5.758, 25.598 False
149.959, 129.513, 5.758, 25.631 False
149.767, 129.512, 5.755, 25.664 False
149.576, 129.511, 5.745, 25.697 False
149.385, 129.510, 5.735, 25.730 False
149.194, 129.510, 5.718, 25.763 False
149.004, 129.509, 5.699, 25.796 False
148.815, 129.508, 5.674, 25.829 False
148.627, 129.508, 5.649, 25.862 False
148.439, 129.507, 5.621, 25.895 False
148.253, 129.506, 5.595, 25.928 False
148.067, 129.506, 5.567, 25.961 False
147.882, 129.505, 5.541, 25.994 False
147.698, 129.504, 5.517, 26.027 False
147.515, 129.504, 5.498, 26.060 False
147.332, 129.503, 5.487, 26.093 False
147.149, 129.503, 5.481, 26.126 False
146.966, 129.502, 5.485, 26.159 False
146.783, 129.501, 5.494, 26.192 False
146.599, 129.501, 5.511, 26.225 False
146.415, 129.500, 5.531, 26.258 False
146.229, 129.500, 5.559, 26.291 False
146.043, 129.499, 5.589, 26.324 False
145.855, 129.498, 5.625, 26.357 False
145.667, 129.498, 5.660, 26.390 False
145.477, 129.497, 5.694, 26.423 False
145.286, 129.497, 5.722, 26.456 False
145.095, 129.496, 5.746, 26.489 False
144.902, 129.496, 5.764, 26.522 False
144.710, 129.495, 5.777, 26.555 False
144.517, 129.494, 5.786, 26.588 False
144.324, 129.494, 5.789, 26.621 False
144.131, 129.493, 5.789, 26.654 False
143.939, 129.493, 5.783, 26.687 False
143.746, 129.492, 5.776, 26.720 False
143.554, 129.492, 5.762, 26.753 False
143.362, 129.491, 5.748, 26.786 False
143.172, 129.491, 5.728, 26.819 False
142.981, 129.490, 5.705, 26.852 False
142.792, 129.490, 5.677, 26.885 False
142.604, 129.489, 5.649, 26.918 False
142.416, 129.489, 5.620, 26.951 False
142.230, 129.488, 5.594, 26.984 False
142.044, 129.488, 5.570, 27.017 False
141.859, 129.487, 5.552, 27.050 False
141.674, 129.487, 5.541, 27.083 False
141.489, 129.487, 5.536, 27.116 False
141.305, 129.486, 5.540, 27.149 False
141.120, 129.486, 5.548, 27.182 False
140.934, 129.485, 5.565, 27.215 False
140.748, 129.485, 5.585, 27.248 False
140.561, 129.486, 5.611, 27.281 False
140.373, 129.486, 5.639, 27.314 False
140.184, 129.486, 5.673, 27.347 False
139.993, 129.486, 5.706, 27.380 False
139.802, 129.485, 5.741, 27.413 False
139.609, 129.485, 5.770, 27.446 False
139.416, 129.485, 5.795, 27.479 False
139.223, 129.485, 5.813, 27.512 False
139.028, 129.485, 5.825, 27.545 False
138.834, 129.485, 5.834, 27.578 False
138.639, 129.485, 5.836, 27.611 False
138.445, 129.485, 5.835, 27.644 False
138.251, 129.484, 5.828, 27.677 False
138.057, 129.484, 5.820, 27.710 False
137.863, 129.484, 5.806, 27.743 False
137.670, 129.484, 5.792, 27.776 False
137.478, 129.484, 5.771, 27.809 False
137.286, 129.484, 5.751, 27.842 False
137.095, 129.484, 5.724, 27.875 False
136.905, 129.484, 5.695, 27.908 False
136.717, 129.484, 5.662, 27.941 False
136.529, 129.484, 5.630, 27.974 False
136.342, 129.483, 5.596, 28.007 False
136.157, 129.484, 5.568, 28.040 False
135.972, 129.484, 5.547, 28.073 False
135.787, 129.484, 5.533, 28.106 False
135.603, 129.484, 5.529, 28.139 False
135.418, 129.484, 5.530, 28.172 False
135.233, 129.484, 5.540, 28.205 False
135.048, 129.485, 5.554, 28.238 False
134.862, 129.485, 5.577, 28.271 False
134.675, 129.485, 5.601, 28.304 False
134.487, 129.486, 5.631, 28.337 False
134.299, 129.486, 5.661, 28.370 False
134.109, 129.486, 5.684, 28.403 False
133.919, 129.486, 5.701, 28.436 False
133.729, 129.487, 5.703, 28.469 False
133.539, 129.487, 5.694, 28.502 False
133.350, 129.487, 5.668, 28.535 False
133.162, 129.486, 5.628, 28.568 False
132.976, 129.486, 5.572, 28.601 False
132.793, 129.486, 5.503, 28.634 False
132.612, 129.486, 5.418, 28.667 False
132.434, 129.486, 5.320, 28.700 False
132.260, 129.486, 5.210, 28.733 False
132.090, 129.486, 5.088, 28.766 False
131.925, 129.486, 4.957, 28.799 False
131.764, 129.487, 4.810, 28.832 False
131.608, 129.487, 4.654, 28.865 False
131.458, 129.487, 4.497, 28.898 False
131.313, 129.487, 4.340, 28.931 False
131.173, 129.488, 4.184, 28.964 False
131.038, 129.488, 4.029, 28.997 False
130.908, 129.488, 3.879, 29.030 False
130.782, 129.488, 3.734, 29.063 False
130.662, 129.488, 3.595, 29.096 False
130.546, 129.488, 3.461, 29.129 False
130.434, 129.488, 3.333, 29.162 False
130.326, 129.489, 3.209, 29.195 False
130.222, 129.489, 3.090, 29.228 False
130.122, 129.489, 2.975, 29.261 False
130.025, 129.489, 2.865, 29.294 False
129.932, 129.489, 2.759, 29.327 False
129.843, 129.489, 2.657, 29.360 False
129.756, 129.489, 2.559, 29.393 False
129.673, 129.489, 2.464, 29.426 False
129.593, 129.489, 2.373, 29.459 False
129.516, 129.489, 2.286, 29.492 False
129.442, 129.489, 2.201, 29.525 False
129.370, 129.489, 2.120, 29.558 False
129.301, 129.489, 2.042, 29.591 False
129.235, 129.489, 1.967, 29.624 False
129.171, 129.488, 1.894, 29.657 False
129.109, 129.488, 1.825, 29.690 False
129.050, 129.488, 1.758, 29.723 False
128.992, 129.488, 1.693, 29.756 False
128.937, 129.488, 1.631, 29.789 False
128.884, 129.488, 1.571, 29.822 False
128.833, 129.488, 1.514, 29.855 False
128.784, 129.488, 1.458, 29.888 False
128.736, 129.488, 1.405, 29.921 False
128.690, 129.489, 1.352, 29.954 False
128.646, 129.489, 1.303, 29.987 False
128.604, 129.489, 1.255, 30.020 False
128.563, 129.489, 1.209, 30.053 False
128.524, 129.489, 1.165, 30.086 False
128.486, 129.489, 1.123, 30.119 False
128.450, 129.489, 1.049, 30.152 False
128.416, 129.489, 1.020, 30.185 False
128.383, 129.489, 0.959, 30.218 False
128.352, 129.488, 0.916, 30.251 False
128.323, 129.488, 0.869, 30.284 False
128.295, 129.488, 0.807, 30.317 False
128.270, 129.488, 0.747, 30.350 False
128.247, 129.488, 0.696, 30.383 False
128.224, 129.488, 0.657, 30.416 False
128.203, 129.489, 0.629, 30.449 False
128.182, 129.489, 0.639, 30.482 False
128.159, 129.489, 0.660, 30.515 False
128.135, 129.488, 0.731, 30.548 False
128.104, 129.488, 0.937, 30.581 False
128.069, 129.488, 1.036, 30.614 False
128.032, 129.488, 1.114, 30.647 False
127.992, 129.488, 1.184, 30.680 False
127.950, 129.488, 1.285, 30.713 False
127.903, 129.488, 1.423, 30.746 False
127.850, 129.488, 1.604, 30.779 False
127.791, 129.488, 1.766, 30.812 False
127.727, 129.488, 1.916, 30.845 False
127.659, 129.488, 2.052, 30.878 False
127.587, 129.488, 2.186, 30.911 False
127.510, 129.488, 2.321, 30.944 False
127.429, 129.488, 2.460, 30.977 False
127.343, 129.488, 2.604, 31.010 False
127.252, 129.488, 2.750, 31.043 False
127.156, 129.488, 2.898, 31.076 False
127.056, 129.488, 3.049, 31.109 False
126.950, 129.488, 3.200, 31.142 False
126.839, 129.488, 3.354, 31.175 False
126.723, 129.488, 3.509, 31.208 False
126.602, 129.488, 3.664, 31.241 False
126.476, 129.488, 3.820, 31.274 False
126.344, 129.488, 3.976, 31.307 False
126.208, 129.488, 4.132, 31.340 False
126.066, 129.488, 4.286, 31.373 False
125.919, 129.488, 4.439, 31.406 False
125.767, 129.488, 4.589, 31.439 False
125.610, 129.488, 4.735, 31.472 False
125.449, 129.488, 4.876, 31.505 False
125.283, 129.488, 5.007, 31.538 False
125.113, 129.488, 5.129, 31.571 False
124.940, 129.488, 5.238, 31.604 False
124.763, 129.488, 5.332, 31.637 False
124.584, 129.488, 5.415, 31.670 False
124.402, 129.488, 5.482, 31.703 False
124.218, 129.488, 5.542, 31.736 False
124.033, 129.488, 5.585, 31.769 False
123.846, 129.488, 5.621, 31.802 False
123.659, 129.489, 5.644, 31.835 False
123.471, 129.489, 5.662, 31.868 False
123.283, 129.489, 5.665, 31.901 False
123.095, 129.489, 5.658, 31.934 False
122.908, 129.489, 5.643, 31.967 False
122.720, 129.489, 5.630, 32.000 False
122.534, 129.489, 5.616, 32.033 False
122.347, 129.489, 5.606, 32.066 False
122.161, 129.489, 5.592, 32.099 False
121.976, 129.489, 5.580, 32.132 False
121.790, 129.489, 5.564, 32.165 False
121.606, 129.488, 5.550, 32.198 False
121.421, 129.488, 5.536, 32.231 False
121.237, 129.488, 5.529, 32.264 False
121.053, 129.488, 5.530, 32.297 False
120.868, 129.488, 5.539, 32.330 False
120.683, 129.489, 5.560, 32.363 False
120.497, 129.489, 5.587, 32.396 False
120.310, 129.489, 5.623, 32.429 False
120.121, 129.489, 5.658, 32.462 False
119.932, 129.489, 5.679, 32.495 False
119.742, 129.489, 5.692, 32.528 False
119.552, 129.489, 5.693, 32.561 False
119.363, 129.489, 5.688, 32.594 False
119.174, 129.489, 5.675, 32.627 False
118.985, 129.489, 5.661, 32.660 False
118.797, 129.489, 5.641, 32.693 False
118.610, 129.489, 5.622, 32.726 False
118.423, 129.489, 5.600, 32.759 False
118.237, 129.490, 5.578, 32.792 False
118.052, 129.490, 5.554, 32.825 False
117.867, 129.490, 5.531, 32.858 False
117.684, 129.490, 5.504, 32.891 False
117.501, 129.490, 5.480, 32.924 False
117.319, 129.490, 5.452, 32.957 False
117.138, 129.490, 5.427, 32.990 False
116.958, 129.490, 5.398, 33.023 False
116.779, 129.490, 5.372, 33.056 False
116.601, 129.490, 5.342, 33.089 False
116.423, 129.490, 5.315, 33.122 False
116.247, 129.490, 5.281, 33.155 False
116.072, 129.490, 5.244, 33.188 False
115.898, 129.490, 5.206, 33.221 False
115.726, 129.490, 5.169, 33.254 False
115.555, 129.490, 5.126, 33.287 False
115.385, 129.490, 5.082, 33.320 False
115.217, 129.490, 5.036, 33.353 False
115.050, 129.490, 4.992, 33.386 False
114.885, 129.490, 4.959, 33.419 False
114.720, 129.490, 4.919, 33.452 False
114.558, 129.490, 4.873, 33.485 False
114.396, 129.490, 4.827, 33.518 False
114.237, 129.490, 4.769, 33.551 False
114.080, 129.490, 4.709, 33.584 False
113.925, 129.490, 4.649, 33.617 False
113.771, 129.490, 4.592, 33.650 False
113.620, 129.490, 4.529, 33.683 False
113.471, 129.490, 4.461, 33.716 False
113.324, 129.490, 4.381, 33.749 False
113.181, 129.490, 4.301, 33.782 False
113.039, 129.490, 4.236, 33.815 False
112.899, 129.490, 4.187, 33.848 False
112.761, 129.490, 4.140, 33.881 False
112.624, 129.490, 4.096, 33.914 False
112.488, 129.490, 4.045, 33.947 False
112.355, 129.490, 3.993, 33.980 False
112.223, 129.490, 3.943, 34.013 False
112.093, 129.490, 3.898, 34.046 False
111.964, 129.490, 3.846, 34.079 False
111.837, 129.490, 3.791, 34.112 False
111.712, 129.490, 3.723, 34.145 False
111.590, 129.490, 3.648, 34.178 False
111.471, 129.490, 3.565, 34.211 False
111.354, 129.490, 3.488, 34.244 False
111.240, 129.490, 3.428, 34.277 False
111.126, 129.490, 3.386, 34.310 False
111.015, 129.490, 3.346, 34.343 False
110.904, 129.490, 3.310, 34.376 False
110.794, 129.490, 3.265, 34.409 False
110.687, 129.490, 3.220, 34.442 False
110.581, 129.490, 3.159, 34.475 False
110.477, 129.490, 3.097, 34.508 False
110.376, 129.490, 3.022, 34.541 False
110.277, 129.490, 2.946, 34.574 False
110.181, 129.489, 2.869, 34.607 False
110.087, 129.489, 2.797, 34.640 False
109.996, 129.489, 2.726, 34.673 False
109.907, 129.489, 2.660, 34.706 False
109.820, 129.488, 2.594, 34.739 False
109.735, 129.488, 2.532, 34.772 False
109.652, 129.488, 2.470, 34.805 False
109.571, 129.488, 2.419, 34.838 False
109.492, 129.488, 2.353, 34.871 False
109.415, 129.488, 2.297, 34.904 False
109.339, 129.489, 2.253, 34.937 False
109.265, 129.490, 2.223, 34.970 False
109.191, 129.490, 2.190, 35.003 False
109.119, 129.490, 2.164, 35.036 False
109.048, 129.490, 2.119, 35.069 False
108.978, 129.490, 2.081, 35.102 False
108.910, 129.490, 2.026, 35.135 False
108.843, 129.491, 1.982, 35.168 False
108.779, 129.491, 1.924, 35.201 False
108.716, 129.491, 1.882, 35.234 False
108.655, 129.491, 1.824, 35.267 False
108.595, 129.491, 1.783, 35.300 False
108.537, 129.491, 1.725, 35.333 False
108.480, 129.491, 1.693, 35.366 False
108.425, 129.491, 1.633, 35.399 False
108.372, 129.491, 1.599, 35.432 False
108.319, 129.491, 1.559, 35.465 False
108.268, 129.491, 1.517, 35.498 False
108.219, 129.491, 1.472, 35.531 False
108.171, 129.491, 1.427, 35.564 False
108.124, 129.491, 1.381, 35.597 False
108.079, 129.491, 1.336, 35.630 False
108.036, 129.491, 1.291, 35.663 False
107.994, 129.491, 1.247, 35.696 False
107.954, 129.491, 1.203, 35.729 False
107.915, 129.491, 1.161, 35.762 False
107.877, 129.491, 1.120, 35.795 False
107.840, 129.491, 1.080, 35.828 False
107.805, 129.491, 1.041, 35.861 False
107.772, 129.491, 1.004, 35.894 False
107.739, 129.491, 0.968, 35.927 False
107.708, 129.491, 0.933, 35.960 False
107.677, 129.491, 0.899, 35.993 False
107.648, 129.491, 0.866, 36.026 False
107.620, 129.491, 0.834, 36.059 False
107.593, 129.491, 0.804, 36.092 False
107.567, 129.491, 0.775, 36.125 False
107.541, 129.491, 0.746, 36.158 False
107.517, 129.491, 0.719, 36.191 False
107.494, 129.491, 0.691, 36.224 False
107.471, 129.491, 0.666, 36.257 False
107.450, 129.491, 0.642, 36.290 False
107.429, 129.489, 0.616, 36.323 False
107.409, 129.489, 0.594, 36.356 False
107.389, 129.489, 0.573, 36.389 False
107.371, 129.489, 0.552, 36.422 False
107.353, 129.490, 0.530, 36.455 False
107.335, 129.490, 0.511, 36.488 False
107.319, 129.490, 0.493, 36.521 False
107.303, 129.490, 0.475, 36.554 False
107.287, 129.490, 0.457, 36.587 False
107.272, 129.490, 0.440, 36.620 False
107.258, 129.490, 0.424, 36.653 False
107.244, 129.490, 0.409, 36.686 False
107.231, 129.490, 0.394, 36.719 False
107.218, 129.490, 0.379, 36.752 False
107.206, 129.491, 0.365, 36.785 False
107.194, 129.491, 0.352, 36.818 False
107.182, 129.491, 0.339, 36.851 False
107.171, 129.491, 0.326, 36.884 False
107.161, 129.491, 0.315, 36.917 False
107.151, 129.491, 0.303, 36.950 False
107.141, 129.491, 0.292, 36.983 False
107.131, 129.491, 0.281, 37.016 False
107.122, 129.491, 0.271, 37.049 False
107.113, 129.491, 0.261, 37.082 False
107.105, 129.491, 0.252, 37.115 False
107.096, 129.491, 0.242, 37.148 False
107.089, 129.491, 0.234, 37.181 False
107.081, 129.491, 0.225, 37.214 False
107.074, 129.491, 0.217, 37.247 False
107.067, 129.491, 0.209, 37.280 False
107.060, 129.491, 0.201, 37.313 False
107.053, 129.491, 0.194, 37.346 False
107.047, 129.491, 0.187, 37.379 False
107.041, 129.491, 0.180, 37.412 False
107.035, 129.491, 0.173, 37.445 False
107.029, 129.491, 0.167, 37.478 False
107.024, 129.490, 0.161, 37.511 False
107.019, 129.490, 0.154, 37.544 False
107.014, 129.490, 0.149, 37.577 False
107.009, 129.490, 0.143, 37.610 False
107.004, 129.490, 0.138, 37.643 False
107.000, 129.490, 0.133, 37.676 False
106.995, 129.490, 0.128, 37.709 False
106.991, 129.490, 0.124, 37.742 False
106.987, 129.490, 0.119, 37.775 False
106.983, 129.490, 0.115, 37.808 False
106.979, 129.490, 0.111, 37.841 False
106.976, 129.490, 0.107, 37.874 False
106.972, 129.490, 0.103, 37.907 False
106.969, 129.490, 0.099, 37.940 False
106.966, 129.490, 0.095, 37.973 False
106.963, 129.491, 0.090, 38.006 False
106.960, 129.491, 0.088, 38.039 False
106.957, 129.491, 0.085, 38.072 False
106.954, 129.491, 0.081, 38.105 False
106.951, 129.491, 0.079, 38.138 False
106.949, 129.491, 0.076, 38.171 False
106.946, 129.491, 0.073, 38.204 False
106.944, 129.491, 0.070, 38.237 False
106.942, 129.491, 0.068, 38.270 False
106.939, 129.491, 0.065, 38.303 False
106.938, 129.491, 0.007, 38.336 False
106.937, 129.491, 0.037, 38.369 False
106.936, 129.491, 0.032, 38.402 False
106.934, 129.491, 0.048, 38.435 False
106.933, 129.491, 0.049, 38.468 False
106.931, 129.491, 0.049, 38.501 False
106.929, 129.491, 0.049, 38.534 False
106.928, 129.491, 0.048, 38.567 False
106.926, 129.491, 0.047, 38.600 False
106.925, 129.491, 0.046, 38.633 False
106.923, 129.491, 0.045, 38.666 False
106.922, 129.491, 0.044, 38.699 False
106.920, 129.491, 0.043, 38.732 False
106.919, 129.491, 0.041, 38.765 False
106.917, 129.491, 0.040, 38.798 False
106.916, 129.491, 0.039, 38.831 False
106.915, 129.491, 0.037, 38.864 False
106.914, 129.491, 0.036, 38.897 False
106.912, 129.490, 0.034, 38.930 False
106.911, 129.490, 0.033, 38.963 False
106.910, 129.490, 0.032, 38.996 False
106.909, 129.490, 0.031, 39.029 False
106.908, 129.490, 0.030, 39.062 False
106.907, 129.490, 0.029, 39.095 False
106.906, 129.490, 0.028, 39.128 False
106.905, 129.490, 0.027, 39.161 False
106.905, 129.490, 0.026, 39.194 False
106.904, 129.490, 0.025, 39.227 False
106.903, 129.490, 0.024, 39.260 False
106.902, 129.490, 0.023, 39.293 False
106.901, 129.490, 0.022, 39.326 False
106.901, 129.490, 0.022, 39.359 False
106.900, 129.490, 0.021, 39.392 False
106.899, 129.490, 0.020, 39.425 False
106.899, 129.490, 0.001, 39.458 False
106.901, 129.490, -0.030, 39.491 False
106.902, 129.490, -0.026, 39.524 False
106.902, 129.490, -0.012, 39.557 False
106.902, 129.490, -0.002, 39.590 False
106.902, 129.490, 0.006, 39.623 False
106.901, 129.490, 0.011, 39.656 False
106.901, 129.490, 0.015, 39.689 False
106.900, 129.490, 0.018, 39.722 False
106.900, 129.490, 0.020, 39.755 False
106.899, 129.490, 0.021, 39.788 False
106.898, 129.490, 0.022, 39.821 False
106.897, 129.490, 0.022, 39.854 False
106.897, 129.490, 0.022, 39.887 False
106.896, 129.490, 0.022, 39.920 False
106.895, 129.490, 0.022, 39.953 False
106.895, 129.490, 0.022, 39.986 False
106.894, 129.490, 0.021, 40.019 False
106.893, 129.490, 0.021, 40.052 False
106.893, 129.490, 0.020, 40.085 False
106.892, 129.490, 0.019, 40.118 False
106.891, 129.490, 0.019, 40.151 False
106.892, 129.490, 0.003, 40.184 False
106.892, 129.490, 0.004, 40.217 False
106.892, 129.490, 0.004, 40.250 False
106.892, 129.490, 0.005, 40.283 False
106.892, 129.490, 0.006, 40.316 False
106.892, 129.490, 0.007, 40.349 False
106.892, 129.490, 0.009, 40.382 False
106.892, 129.490, 0.012, 40.415 False
106.892, 129.490, 0.015, 40.448 False
106.891, 129.490, 0.018, 40.481 False
106.891, 129.490, 0.025, 40.514 False
106.891, 129.490, 0.027, 40.547 False
106.890, 129.491, 0.029, 40.580 False
106.890, 129.491, 0.029, 40.613 False
106.889, 129.492, 0.047, 40.646 False
106.888, 129.492, 0.027, 40.679 False
106.887, 129.493, 0.029, 40.712 False
106.886, 129.494, 0.031, 40.745 False
106.885, 129.494, 0.034, 40.778 False
106.883, 129.496, 0.057, 40.811 False
106.880, 129.499, 0.116, 40.844 False
106.875, 129.502, 0.161, 40.877 False
106.867, 129.507, 0.217, 40.910 False
106.859, 129.510, 0.253, 40.943 False
106.850, 129.513, 0.258, 40.976 False
106.839, 129.517, 0.350, 41.009 False
106.827, 129.520, 0.358, 41.042 False
106.814, 129.522, 0.393, 41.075 False
106.800, 129.524, 0.423, 41.108 False
106.784, 129.526, 0.467, 41.141 False
106.768, 129.529, 0.534, 41.174 False
106.749, 129.530, 0.580, 41.207 False
106.729, 129.531, 0.569, 41.240 False
106.710, 129.533, 0.578, 41.273 False
106.689, 129.536, 0.614, 41.306 False
106.667, 129.540, 0.671, 41.339 False
106.644, 129.546, 0.721, 41.372 False
106.620, 129.553, 0.732, 41.405 False
106.596, 129.561, 0.722, 41.438 False
106.573, 129.571, 0.720, 41.471 False
106.549, 129.582, 0.751, 41.504 False
106.523, 129.593, 0.836, 41.537 False
106.494, 129.604, 0.877, 41.570 False
106.462, 129.615, 1.015, 41.603 False
106.428, 129.627, 1.061, 41.636 False
106.393, 129.637, 1.097, 41.669 False
106.357, 129.647, 1.105, 41.702 False
106.320, 129.657, 1.138, 41.735 False
106.283, 129.667, 1.160, 41.768 False
106.245, 129.677, 1.207, 41.801 False
106.205, 129.687, 1.238, 41.834 False
106.163, 129.697, 1.284, 41.867 False
106.120, 129.705, 1.321, 41.900 False
106.076, 129.713, 1.344, 41.933 False
106.032, 129.720, 1.366, 41.966 False
105.986, 129.728, 1.392, 41.999 False
105.940, 129.736, 1.422, 42.032 False
105.892, 129.742, 1.458, 42.065 False
105.843, 129.749, 1.495, 42.098 False
105.792, 129.755, 1.535, 42.131 False
105.741, 129.762, 1.572, 42.164 False
105.688, 129.769, 1.612, 42.197 False
105.634, 129.776, 1.648, 42.230 False
105.578, 129.783, 1.686, 42.263 False
105.521, 129.790, 1.722, 42.296 False
105.464, 129.798, 1.759, 42.329 False
105.405, 129.805, 1.793, 42.362 False
105.344, 129.813, 1.830, 42.395 False
105.283, 129.820, 1.865, 42.428 False
105.220, 129.828, 1.902, 42.461 False
105.156, 129.836, 1.936, 42.494 False
105.091, 129.843, 1.972, 42.527 False
105.025, 129.850, 2.006, 42.560 False
104.958, 129.858, 2.043, 42.593 False
104.889, 129.865, 2.076, 42.626 False
104.820, 129.873, 2.109, 42.659 False
104.749, 129.879, 2.137, 42.692 False
104.677, 129.886, 2.165, 42.725 False
104.605, 129.892, 2.189, 42.758 False
104.532, 129.898, 2.213, 42.791 False
104.458, 129.904, 2.233, 42.824 False
104.383, 129.910, 2.254, 42.857 False
104.308, 129.915, 2.271, 42.890 False
104.232, 129.921, 2.288, 42.923 False
104.156, 129.925, 2.303, 42.956 False
104.079, 129.930, 2.318, 42.989 False
104.001, 129.934, 2.330, 43.022 False
103.923, 129.939, 2.344, 43.055 False
103.845, 129.942, 2.355, 43.088 False
103.766, 129.946, 2.367, 43.121 False
103.687, 129.948, 2.373, 43.154 False
103.608, 129.951, 2.384, 43.187 False
103.528, 129.952, 2.390, 43.220 False
103.448, 129.953, 2.401, 43.253 False
103.368, 129.953, 2.406, 43.286 False
103.288, 129.953, 2.416, 43.319 False
103.207, 129.952, 2.420, 43.352 False
103.126, 129.952, 2.430, 43.385 False
103.045, 129.950, 2.432, 43.418 False
102.963, 129.948, 2.440, 43.451 False
102.882, 129.946, 2.446, 43.484 False
102.800, 129.945, 2.454, 43.517 False
102.718, 129.942, 2.454, 43.550 False
102.636, 129.940, 2.461, 43.583 False
102.554, 129.937, 2.461, 43.616 False
102.472, 129.934, 2.467, 43.649 False
102.389, 129.932, 2.475, 43.682 False
102.307, 129.931, 2.479, 43.715 False
102.224, 129.929, 2.480, 43.748 False
102.141, 129.927, 2.483, 43.781 False
102.059, 129.924, 2.483, 43.814 False
101.976, 129.922, 2.486, 43.847 False
101.893, 129.919, 2.487, 43.880 False
101.810, 129.916, 2.490, 43.913 False
